Date,HDFCBANK,ICICIBANK,SBIN,LICI,BAJFINANCE,KOTAKBANK,AXISBANK,SBILIFE,HDFCLIFE,ICICIPRULI,TCS,INFY,HCLTECH,WIPRO,TECHM,LTIM,PERSISTENT,MPHASIS,COFORGE,OFSS,SUNPHARMA,DIVISLAB,DRREDDY,CIPLA,LUPIN,AUROPHARMA,ZYDUSLIFE,TORNTPHARM,ALKEM,BIOCON
2016-02-23,223.0062103271484,162.9957275390625,143.0607757568359,,57.05828857421875,123.7940063476562,375.8312683105469,,,,895.4712524414062,428.9545593261719,314.1647033691406,91.81876373291016,309.3294677734375,,287.9425354003906,333.6669006347656,78.8170394897461,2094.881103515625,805.57958984375,906.4804077148438,576.15283203125,489.4466552734375,1680.096923828125,620.5772094726562,302.1508178710938,578.66845703125,1194.972045898438,76.78460693359375
2016-02-24,218.3049011230469,158.7510223388672,141.0750732421875,,56.27765274047852,122.9495086669922,377.2949829101562,,,,874.4884643554688,429.5079956054688,307.3808288574219,90.79845428466797,304.6022338867188,,281.5482788085938,337.9718322753906,80.39755249023438,2065.052490234375,790.2745361328125,871.2385864257812,563.4923095703125,481.3453979492188,1664.2236328125,585.507568359375,294.4713439941406,558.7022094726562,1166.785400390625,75.51893615722656
2016-02-25,216.7071990966797,155.3552703857422,137.0133819580078,,55.68431091308594,120.5848999023438,369.0494079589844,,,,875.2400512695312,423.7638854980469,306.5091552734375,90.78144073486328,300.4522705078125,,280.3632507324219,325.2878112792969,77.2625732421875,2027.888427734375,809.5100708007812,870.2673950195312,559.9859008789062,486.0750122070312,1662.99560546875,558.8849487304688,297.8539428710938,559.47607421875,1160.4453125,74.19644927978516
2016-02-26,220.9257049560547,156.8833618164062,140.7140350341797,,56.22199630737305,122.3533935546875,377.0022888183594,,,,874.3106079101562,427.905029296875,312.5351867675781,90.21176147460938,301.4988403320312,,277.3003540039062,325.4415588378906,73.88446807861328,2051.906982421875,806.3194580078125,863.9776000976562,559.9110717773438,490.7578430175781,1631.485107421875,584.5108642578125,292.8714294433594,559.387451171875,1167.19580078125,75.80288696289062
2016-02-29,223.4200134277344,161.3402557373047,143.2864074707031,,57.41835784912109,125.2644348144531,366.6587524414062,,,,860.9813842773438,413.7452392578125,308.214599609375,88.46874237060547,299.9109191894531,,271.7332458496094,323.3275756835938,72.86843872070312,2088.487060546875,789.673583984375,879.2396240234375,567.8028564453125,481.5326843261719,1657.751586914062,622.2855834960938,287.6146240234375,557.6407470703125,1153.603881835938,76.18421936035156
2016-03-01,226.2476959228516,173.9894104003906,146.2649688720703,,60.09760284423828,126.8640213012695,382.5155639648438,,,,900.4745483398438,429.5460205078125,315.3775634765625,91.05352783203125,311.9637451171875,,275.3551330566406,338.6636962890625,80.70149993896484,2128.085205078125,803.0827026367188,885.6219482421875,565.6148681640625,483.5931091308594,1664.318237304688,644.6373291015625,298.2196350097656,569.3375244140625,1199.715454101562,76.23289489746094
2016-03-02,231.5466766357422,186.7659149169922,163.5044708251953,,61.66614532470703,130.4109497070312,397.3965454101562,,,,917.1657104492188,441.2060546875,323.9805297851562,91.750732421875,328.7798156738281,,273.0747375488281,333.5132141113281,80.55387878417969,2133.927490234375,787.777587890625,897.6467895507812,563.8756713867188,492.2563171386719,1683.592651367188,640.5084838867188,301.9222106933594,575.39599609375,1186.853393554688,78.0340576171875
2016-03-03,233.5352172851562,185.0680694580078,164.9485931396484,,60.08647537231445,130.67919921875,407.0570068359375,,,,938.6430053710938,446.2821655273438,325.6672058105469,92.28638458251953,333.2544860839844,,269.2292175292969,339.9705505371094,85.8425064086914,2145.645263671875,805.3947143554688,904.2604370117188,596.2093505859375,493.6611022949219,1685.576904296875,662.43310546875,304.7106323242188,581.962890625,1192.372680664062,78.48030090332031
2016-03-04,234.6157379150391,187.1903686523438,170.0482482910156,,61.31430053710938,132.2688293457031,405.9836120605469,,,,932.4727172851562,446.7973937988281,316.6091918945312,91.30859375,325.6763916015625,,270.861328125,329.9770812988281,83.35883331298828,2238.408447265625,792.355224609375,934.8309936523438,608.2901611328125,503.5886535644531,1681.986572265625,665.5653076171875,308.9617309570312,587.6012573242188,1196.157836914062,78.95085906982422
2016-03-08,233.1444396972656,184.0917663574219,165.4901733398438,,60.9126091003418,129.2683868408203,401.7876586914062,,,,931.1871948242188,444.0494384765625,308.9725952148438,92.07382202148438,323.9442443847656,,272.3146362304688,341.2004699707031,81.00545501708984,2268.042724609375,794.0198364257812,946.0232543945312,602.081298828125,498.5780944824219,1724.031494140625,669.5514526367188,306.90478515625,580.6362915039062,1224.70947265625,77.04422760009766
